glottocode	genus	confidence
mpii1239	Burmese-Lolo	common ancestor (maru1249, bisu1246)
akeu1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
akha1245	Burmese-Lolo	initial
chep1243	Burmese-Lolo	common ancestor (maru1249, bisu1246)
muda1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
hani1248	Burmese-Lolo	initial
honi1244	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phan1254	Burmese-Lolo	common ancestor (maru1249, bisu1246)
cosa1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sila1247	Burmese-Lolo	common ancestor (maru1249, bisu1246)
buyu1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
youl1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
kuco1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lahu1252	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lahu1253	Burmese-Lolo	initial
kats1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sadu1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sama1295	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lawu1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sout2719	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lipo1242	Burmese-Lolo	common ancestor (maru1249, bisu1246)
miqi1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lolo1259	Burmese-Lolo	common ancestor (maru1249, bisu1246)
hler1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
limi1243	Burmese-Lolo	common ancestor (maru1249, bisu1246)
mili1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
kuam1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
kuan1249	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sona1244	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ekaa1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
west1506	Burmese-Lolo	common ancestor (maru1249, bisu1246)
xish1235	Burmese-Lolo	initial
dong1286	Burmese-Lolo	common ancestor (maru1249, bisu1246)
east2696	Burmese-Lolo	common ancestor (maru1249, bisu1246)
xuzh1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sout3210	Burmese-Lolo	common ancestor (maru1249, bisu1246)
yang1304	Burmese-Lolo	common ancestor (maru1249, bisu1246)
talu1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lisu1250	Burmese-Lolo	initial
tang1372	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lamu1257	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nalu1239	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sama1296	Burmese-Lolo	common ancestor (maru1249, bisu1246)
lagh1245	Burmese-Lolo	common ancestor (maru1249, bisu1246)
bokh1237	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phum1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
muzi1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nort2716	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sout2722	Burmese-Lolo	common ancestor (maru1249, bisu1246)
qila1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
thop1236	Burmese-Lolo	common ancestor (maru1249, bisu1246)
moji1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
anip1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
labo1243	Burmese-Lolo	common ancestor (maru1249, bisu1246)
hlep1236	Burmese-Lolo	common ancestor (maru1249, bisu1246)
khlu1236	Burmese-Lolo	common ancestor (maru1249, bisu1246)
zokh1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phuk1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
farn1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
east2349	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nort2718	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sout2723	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nyis1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
awuu1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
gepo1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
same1240	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sani1265	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ayiz1244	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ches1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
wudi1238	Burmese-Lolo	initial
wume1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
wusa1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sich1238	Burmese-Lolo	initial
aluo1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ache1244	Burmese-Lolo	common ancestor (maru1249, bisu1246)
alug1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phup1237	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phup1239	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phuz1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phal1256	Burmese-Lolo	common ancestor (maru1249, bisu1246)
alop1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phol1237	Burmese-Lolo	common ancestor (maru1249, bisu1246)
azha1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
sani1269	Burmese-Lolo	common ancestor (maru1249, bisu1246)
axiy1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
azhe1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nisi1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
nusu1239	Burmese-Lolo	initial
zauz1238	Burmese-Lolo	common ancestor (maru1249, bisu1246)
phol1235	Burmese-Lolo	common ancestor (maru1249, bisu1246)
kath1251	Burmese-Lolo	common ancestor (maru1249, bisu1246)
maan1239	Burmese-Lolo	common ancestor (maru1249, bisu1246)
mang1429	Burmese-Lolo	common ancestor (maru1249, bisu1246)
maza1306	Burmese-Lolo	common ancestor (maru1249, bisu1246)
muan1234	Burmese-Lolo	common ancestor (maru1249, bisu1246)
mant1265	Burmese-Lolo	common ancestor (maru1249, bisu1246)
mond1267	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ugon1239	Burmese-Lolo	common ancestor (maru1249, bisu1246)
pail1244	Burmese-Lolo	common ancestor (maru1249, bisu1246)
ersu1241	Na-Qiangic	common ancestor (naxi1245, pumi1242)
lizu1234	Na-Qiangic	common ancestor (naxi1245, pumi1242)
tosu1234	Na-Qiangic	common ancestor (naxi1245, pumi1242)
guiq1238	Na-Qiangic	common ancestor (naxi1245, pumi1242)
laze1238	Na-Qiangic	common ancestor (naxi1245, pumi1242)
naxi1245	Na-Qiangic	initial
yong1270	Na-Qiangic	common ancestor (naxi1245, pumi1242)
namu1246	Na-Qiangic	common ancestor (naxi1245, pumi1242)
shix1238	Na-Qiangic	common ancestor (naxi1245, pumi1242)
east2351	Na-Qiangic	common ancestor (naxi1245, pumi1242)
west2417	Na-Qiangic	common ancestor (naxi1245, pumi1242)
nort2723	Na-Qiangic	common ancestor (naxi1245, pumi1242)
sout2729	Na-Qiangic	common ancestor (naxi1245, pumi1242)
sout2728	Na-Qiangic	common ancestor (naxi1245, pumi1242)
nort2722	Na-Qiangic	common ancestor (naxi1245, pumi1242)
sout3257	Na-Qiangic	common ancestor (naxi1245, pumi1242)
quey1238	Na-Qiangic	common ancestor (naxi1245, pumi1242)
japh1234	Na-Qiangic	common ancestor (naxi1245, pumi1242)
tsho1240	Na-Qiangic	common ancestor (naxi1245, pumi1242)
zbua1234	Na-Qiangic	initial
situ1238	Na-Qiangic	initial
guan1266	Na-Qiangic	common ancestor (naxi1245, pumi1242)
horp1239	Na-Qiangic	common ancestor (naxi1245, pumi1242)
shan1274	Na-Qiangic	common ancestor (naxi1245, pumi1242)
tang1334	Na-Qiangic	common ancestor (naxi1245, pumi1242)
drag1234	Na-Qiangic	common ancestor (naxi1245, pumi1242)
lamo1245	Na-Qiangic	common ancestor (naxi1245, pumi1242)
zlar1234	Na-Qiangic	common ancestor (naxi1245, pumi1242)
zhab1238	Na-Qiangic	common ancestor (naxi1245, pumi1242)
nort2732		
sout2739		
dhim1246	Dhimalic	initial
lhok1238	Dhimalic	sibling of dhim1246
toto1302	Dhimalic	sibling of dhim1246
miju1243	Kman-Meyor	initial
zakh1243	Kman-Meyor	sibling of miju1243
gong1251		
lepc1244	Himalayish	initial
bujh1238	Himalayish	common ancestor (lepc1244, chep1245)
chep1245	Himalayish	initial
dura1244	Himalayish	common ancestor (lepc1244, chep1245)
gama1251	Himalayish	common ancestor (lepc1244, chep1245)
east2354	Himalayish	common ancestor (lepc1244, chep1245)
west2420	Himalayish	initial
shes1236	Himalayish	common ancestor (lepc1244, chep1245)
east2352	Himalayish	initial
west2418	Himalayish	initial
chuk1270	Himalayish	common ancestor (lepc1244, chep1245)
kulu1253	Himalayish	initial
nach1240	Himalayish	common ancestor (lepc1244, chep1245)
saam1282	Himalayish	common ancestor (lepc1244, chep1245)
samp1249	Himalayish	common ancestor (lepc1244, chep1245)
bant1281	Himalayish	common ancestor (lepc1244, chep1245)
wali1261	Himalayish	common ancestor (lepc1244, chep1245)
caml1239	Himalayish	initial
dung1252	Himalayish	common ancestor (lepc1244, chep1245)
puma1239	Himalayish	common ancestor (lepc1244, chep1245)
athp1241	Himalayish	initial
belh1239	Himalayish	initial
chhi1245	Himalayish	common ancestor (lepc1244, chep1245)
chhu1238	Himalayish	common ancestor (lepc1244, chep1245)
yakk1236	Himalayish	common ancestor (lepc1244, chep1245)
nort2727	Himalayish	common ancestor (lepc1244, chep1245)
sout2734	Himalayish	common ancestor (lepc1244, chep1245)
yamp1242	Himalayish	initial
east2357	Himalayish	common ancestor (lepc1244, chep1245)
west2422	Himalayish	common ancestor (lepc1244, chep1245)
limb1266	Himalayish	initial
jeru1240	Himalayish	common ancestor (lepc1244, chep1245)
wamb1257	Himalayish	initial
bahi1252	Himalayish	common ancestor (lepc1244, chep1245)
sunw1242	Himalayish	common ancestor (lepc1244, chep1245)
wayu1241	Himalayish	initial
thul1246	Himalayish	initial
tilu1238	Himalayish	common ancestor (lepc1244, chep1245)
dumi1241	Himalayish	initial
khal1275	Himalayish	initial
koii1238	Himalayish	common ancestor (lepc1244, chep1245)
east2773	Himalayish	initial
newa1246	Himalayish	initial
paha1257	Himalayish	common ancestor (lepc1244, chep1245)
bara1357	Himalayish	common ancestor (lepc1244, chep1245)
than1259	Himalayish	initial
bwek1238	Karen	initial
geba1237	Karen	common ancestor (bwek1238, east2342)
brek1238	Karen	common ancestor (bwek1238, east2342)
manu1255	Karen	common ancestor (bwek1238, east2342)
east2342	Karen	initial
west2409	Karen	common ancestor (bwek1238, east2342)
yint1235	Karen	common ancestor (bwek1238, east2342)
mobw1234	Karen	common ancestor (bwek1238, east2342)
geko1235	Karen	common ancestor (bwek1238, pwoe1235)
kaya1315	Karen	common ancestor (bwek1238, pwoe1235)
yinb1236	Karen	common ancestor (bwek1238, pwoe1235)
zaye1235	Karen	common ancestor (bwek1238, pwoe1235)
paok1235	Karen	common ancestor (bwek1238, pwoe1235)
pwoe1235	Karen	initial
pwow1235	Karen	common ancestor (bwek1238, pwoe1235)
phra1235	Karen	common ancestor (bwek1238, pwoe1235)
pwon1235	Karen	initial
paku1238	Karen	common ancestor (bwek1238, pwoe1235)
sgaw1245	Karen	initial
wewa1238	Karen	common ancestor (bwek1238, pwoe1235)
bugu1246	Kho-Bwa	initial
chug1252	Kho-Bwa	common ancestor (bugu1246, sher1257)
lish1235	Kho-Bwa	common ancestor (bugu1246, sher1257)
sart1249	Kho-Bwa	common ancestor (bugu1246, sher1257)
sher1257	Kho-Bwa	initial
sulu1241	Kho-Bwa	initial
west2873	Kho-Bwa	common ancestor (bugu1246, sher1257)
anga1288	Angami-Pochuri	initial
chok1243	Angami-Pochuri	common ancestor (anga1288, maon1238)
khez1235	Angami-Pochuri	common ancestor (anga1288, maon1238)
maon1238	Angami-Pochuri	initial
oina1234	Angami-Pochuri	common ancestor (anga1288, maon1238)
poum1235	Angami-Pochuri	common ancestor (anga1288, maon1238)
nort2725	Angami-Pochuri	common ancestor (anga1288, sumi1235)
poch1243	Angami-Pochuri	common ancestor (anga1288, sumi1235)
sout2732	Angami-Pochuri	common ancestor (anga1288, sumi1235)
sumi1235	Angami-Pochuri	initial
aona1235	Central Naga	initial
loth1237	Central Naga	initial
sang1321	Central Naga	common ancestor (aona1235, loth1237)
wuii1234	Central Naga	common ancestor (aona1235, loth1237)
long1375	Central Naga	common ancestor (aona1235, loth1237)
maku1273	Central Naga	common ancestor (aona1235, loth1237)
para1302	Central Naga	common ancestor (aona1235, loth1237)
yimc1240	Central Naga	common ancestor (aona1235, loth1237)
amri1238	Karbic	sibling of karb1241
karb1241	Karbic	initial
bawm1236	Kuki-Chin	initial
bual1235	Kuki-Chin	common ancestor (bawm1236, haka1240)
fala1243	Kuki-Chin	common ancestor (bawm1236, haka1240)
haka1240	Kuki-Chin	initial
darl1242	Kuki-Chin	common ancestor (bawm1236, hmar1241)
biet1238	Kuki-Chin	common ancestor (bawm1236, hmar1241)
hmar1241	Kuki-Chin	initial
syri1242	Kuki-Chin	common ancestor (bawm1236, hmar1241)
hran1239	Kuki-Chin	common ancestor (bawm1236, hmar1241)
saka1283	Kuki-Chin	common ancestor (bawm1236, hmar1241)
lush1249	Kuki-Chin	initial
pank1249	Kuki-Chin	common ancestor (bawm1236, hmar1241)
tawr1235	Kuki-Chin	common ancestor (bawm1236, hmar1241)
laut1236	Kuki-Chin	common ancestor (bawm1236, mara1382)
mara1382	Kuki-Chin	initial
shen1247	Kuki-Chin	common ancestor (bawm1236, mara1382)
zyph1238	Kuki-Chin	common ancestor (bawm1236, mara1382)
sent1260	Kuki-Chin	common ancestor (bawm1236, mara1382)
zotu1235	Kuki-Chin	common ancestor (bawm1236, mara1382)
anal1239	Kuki-Chin	common ancestor (bawm1236, tara1313)
lamk1238	Kuki-Chin	common ancestor (bawm1236, tara1313)
aimo1244	Kuki-Chin	common ancestor (bawm1236, tara1313)
chir1283	Kuki-Chin	common ancestor (bawm1236, tara1313)
puru1266	Kuki-Chin	common ancestor (bawm1236, tara1313)
khar1288	Kuki-Chin	common ancestor (bawm1236, tara1313)
koir1240	Kuki-Chin	common ancestor (bawm1236, tara1313)
komi1270	Kuki-Chin	common ancestor (bawm1236, tara1313)
chot1239	Kuki-Chin	common ancestor (bawm1236, tara1313)
tara1313	Kuki-Chin	initial
mons1234	Kuki-Chin	common ancestor (bawm1236, tara1313)
moyo1238	Kuki-Chin	common ancestor (bawm1236, tara1313)
rang1267	Kuki-Chin	common ancestor (bawm1236, tara1313)
sorb1250	Kuki-Chin	common ancestor (bawm1236, tara1313)
east2779	Kuki-Chin	common ancestor (bawm1236, tara1313)
khum1248	Kuki-Chin	initial
mroc1235	Kuki-Chin	common ancestor (bawm1236, tara1313)
reng1255	Kuki-Chin	common ancestor (bawm1236, tara1313)
gang1266	Kuki-Chin	common ancestor (bawm1236, tara1313)
vaip1239	Kuki-Chin	common ancestor (bawm1236, tara1313)
ngaw1239	Kuki-Chin	common ancestor (bawm1236, tara1313)
simt1238	Kuki-Chin	common ancestor (bawm1236, tara1313)
siyi1240	Kuki-Chin	initial
zouu1235	Kuki-Chin	common ancestor (bawm1236, tara1313)
pait1244	Kuki-Chin	initial
ralt1242	Kuki-Chin	initial
tedi1235	Kuki-Chin	initial
thad1238	Kuki-Chin	initial
asho1236	Kuki-Chin	initial
sumt1234	Kuki-Chin	common ancestor (bawm1236, tara1313)
chin1478	Kuki-Chin	common ancestor (bawm1236, tara1313)
daai1236	Kuki-Chin	common ancestor (bawm1236, tara1313)
kaan1248	Kuki-Chin	common ancestor (bawm1236, tara1313)
munc1235	Kuki-Chin	common ancestor (bawm1236, tara1313)
ngal1291	Kuki-Chin	common ancestor (bawm1236, tara1313)
mani1292	Manipuri	initial
khoi1251		
mari1416		
chal1279		
east2902		
kong1298		
khan1277	Tangkhul-Maring	sibling of tang1336
lair1234	Tangkhul-Maring	sibling of tang1336
nort3286	Tangkhul-Maring	sibling of tang1336
nort3287	Tangkhul-Maring	sibling of tang1336
tang1336	Tangkhul-Maring	initial
suan1234		
inpu1234	Zemeic	initial
mara1379	Zemeic	common ancestor (inpu1234, zeme1240)
lian1251	Zemeic	common ancestor (inpu1234, zeme1240)
mzie1235	Zemeic	common ancestor (inpu1234, zeme1240)
zeme1240	Zemeic	initial
rong1266	Zemeic	common ancestor (inpu1234, zeme1240)
than1255	Zemeic	common ancestor (inpu1234, zeme1240)
koro1316	Tani	common ancestor (mila1245, bori1243)
mila1245	Tani	initial
bori1243	Tani	initial
misi1242	Tani	initial
damu1236	Tani	common ancestor (mila1245, bori1243)
tang1377	Tani	common ancestor (mila1245, bori1243)
apat1240	Tani	initial
boka1249	Tani	initial
naaa1245	Tani	common ancestor (mila1245, bori1243)
tagi1241	Tani	common ancestor (mila1245, bori1243)
galo1242	Tani	initial
nyis1236	Tani	initial
nort2724		
cent2004	Macro-Bai	initial
sout2730	Macro-Bai	sibling of cent2004
caij1234		
long1417		
lure1234		
bang1369		
saja1240		
diga1241	Digaroan	initial
idum1241	Digaroan	initial
anuu1241		
mruu1242		
drun1238	Nungish	initial
nung1282	Nungish	initial
rawa1265	Nungish	initial
olek1239		
raji1240	Raji-Raute	initial
raut1239		
rawa1264		
lite1248	Chinese	common ancestor (hakk1236, mind1253)
ganc1239	Chinese	common ancestor (hakk1236, mand1415)
hakk1236	Chinese	initial
midd1344	Chinese	common ancestor (hakk1236, mand1415)
jiny1235	Chinese	common ancestor (hakk1236, mand1415)
daoh1239	Chinese	common ancestor (hakk1236, mand1415)
hezh1244	Chinese	common ancestor (hakk1236, mand1415)
mand1415	Chinese	initial
tang1373	Chinese	common ancestor (hakk1236, mand1415)
wutu1241	Chinese	common ancestor (hakk1236, mand1415)
dung1253	Chinese	common ancestor (hakk1236, mand1415)
gang1272	Chinese	common ancestor (hakk1236, mand1415)
quji1234	Chinese	common ancestor (hakk1236, mand1415)
huiz1242	Chinese	common ancestor (hakk1236, mand1415)
wuch1236	Chinese	initial
xian1251	Chinese	common ancestor (hakk1236, mand1415)
nort3268	Chinese	common ancestor (hakk1236, mand1415)
sout3250	Chinese	common ancestor (hakk1236, mand1415)
yuec1235	Chinese	initial
mind1253	Chinese	initial
minn1241	Chinese	initial
puxi1243	Chinese	common ancestor (hakk1236, mind1253)
minb1244	Chinese	common ancestor (hakk1236, mind1253)
minz1235	Chinese	common ancestor (hakk1236, mind1253)
oldc1244	Chinese	common ancestor (hakk1236, mind1253)
waxi1236	Chinese	common ancestor (hakk1236, mind1253)
namm1235		
cata1286	Catawban	initial
wocc1242	Catawban	sibling of cata1286
mand1446	Mandan	initial
crow1244	Missouri River Siouan	initial
hida1246	Missouri River Siouan	initial
assi1247	Mississippi Valley Siouan	common ancestor (ston1242, dako1258)
ston1242	Mississippi Valley Siouan	initial
dako1258	Mississippi Valley Siouan	initial
lako1247	Mississippi Valley Siouan	initial
omah1247	Mississippi Valley Siouan	initial
kans1243	Mississippi Valley Siouan	common ancestor (ston1242, omah1247)
osag1243	Mississippi Valley Siouan	initial
quap1242	Mississippi Valley Siouan	common ancestor (ston1242, omah1247)
hoch1243	Mississippi Valley Siouan	initial
iowa1245	Mississippi Valley Siouan	initial
bilo1248	Ohio Valley Siouan	initial
ofoo1242	Ohio Valley Siouan	common ancestor (bilo1248, tute1247)
tute1247	Ohio Valley Siouan	initial
sius1254	isolate	initial
kris1246	Krisa	initial
boun1246	Warapu	sibling of wara1302
unii1234	Warapu	sibling of wara1302
wara1302	Warapu	initial
puar1240		
rawo1244	Serra Hills	initial
womo1238	Serra Hills	initial
leit1234	Western Skou	common ancestor (vani1248, nucl1634)
vani1248	Western Skou	initial
wutu1244	Western Skou	common ancestor (vani1248, nucl1634)
nucl1634	Western Skou	initial
momi1242	Somahai	sibling of momu1241
momu1241	Somahai	initial
humb1243	Songhay	common ancestor (koyr1242, zarm1239)
koyr1242	Songhay	initial
tond1249	Songhay	common ancestor (koyr1242, zarm1239)
dend1243	Songhay	common ancestor (koyr1242, zarm1239)
zarm1239	Songhay	initial
koyr1240	Songhay	initial
kora1291	Songhay	common ancestor (koyr1242, koyr1240)
tada1238	Songhay	common ancestor (koyr1242, koyr1240)
tagd1238	Songhay	common ancestor (koyr1242, koyr1240)
tasa1240	Songhay	common ancestor (koyr1242, koyr1240)
brun1235		
sout1439		
aran1237	South Bird's Head Proper	initial
kemb1235	South Bird's Head Proper	sibling of aran1237
koko1265		
kabu1249		
kais1235		
pura1253		
murr1258	Murrinh-Patha	initial
nang1259	Ngankikurungkurr	initial
aari1239	South Omotic	initial
gayi1237	South Omotic	common ancestor (aari1239, hame1242)
